game_id,game_date,game_type,champioship_id,category,home_division,home_team_id,home_team_name,home_club,home_score,away_team_id,away_team_name,away_division,away_club,away_score,championship_name,season,home_divsion,away_divsion,home_elo,away_elo,elo_change,margin
485,2013-02-02,2,15,Men,4.0,220,Cape Pirates U19,Cape Pirates,36,221,Boca Raton U19,4.0,Boca Raton Juniors,17,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,19
484,2013-02-02,2,15,Men,4.0,222,Naples 'B' HS ,Hammerhead Youth Rugby,15,223,Estero U19,4.0,Estero Spartans RFC,0,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,15
520,2013-02-02,1,13,,2.0,91,Miami Tridents,Miami Tridents,29,94,FIU-M,2.0,FIU M,31,Friendlies,2013,2.0,2.0,1500,1500,0,-2
456,2013-02-02,2,15,Men,4.0,215,Naples  'A'  HS,Hammerhead Youth Rugby,43,218,Deltona U19,4.0,Deltona Rugby,7,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,36
288,2013-02-02,2,14,Men,3.0,84,Treasure Coast,Treasure Coast Armada,14,120,Sarasota,3.0,Sarasota,52,Florida Men Division III,2013,3.0,3.0,1500,1500,0,-38
458,2013-02-03,2,15,Men,4.0,217,Weston U19,Weston U19,0,216,Trojans HS,4.0,Trojan U19,74,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,-74
295,2013-02-09,2,14,Men,3.0,86,Palm Beach,Palm Beach,31,120,Sarasota,3.0,Sarasota,17,Florida Men Division III,2013,3.0,3.0,1500,1500,0,14
433,2013-02-09,2,17,Men,2.0,141,FIU-W,FIU W,58,140,Eckerd -W,2.0,Eckerd Rugby W,0,2013 USA Rugby Colleg. Women,2013,2.0,2.0,1500,1500,0,58
314,2013-02-09,1,16,,2.0,175,Ave Maria,Ave Maria,24,137,FIU-M,2.0,FIU M,22,2013 Men's NSCRO Championship,2013,2.0,2.0,1500,1500,0,2
313,2013-02-09,2,16,Men,2.0,133,Eckerd ,Eckerd Rugby M,5,132,UNF-M,2.0,UNF RFC,20,2013 Men's NSCRO Championship,2013,2.0,2.0,1500,1500,0,-15
296,2013-02-09,2,14,Men,3.0,119,Brevard,Brevard,57,169,Indian River,3.0,Indian River Raptors,0,Florida Men Division III,2013,3.0,3.0,1500,1500,0,57
339,2013-02-09,2,18,Men,2.0,181,FAU M,FAU Rugby Men,0,183,USF-M,2.0,USF M,20,2013 SIRC - Spring,2013,2.0,2.0,1500,1500,0,-20
338,2013-02-09,2,18,Men,2.0,180,UCF-M,UCF M,36,182,Florida State,2.0,Florida State M,7,2013 SIRC - Spring,2013,2.0,2.0,1500,1500,0,29
547,2013-02-09,5,9,College Women,2.0,47,Boca Raton,Boca Raton,25,41,Daytona,2.0,Daytona M,12,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,13
312,2013-02-09,2,16,Men,2.0,134,FGCU-M,FGCU,25,135,UM-M,2.0,UM Men,17,2013 Men's NSCRO Championship,2013,2.0,2.0,1500,1500,0,8
566,2013-02-09,1,13,,2.0,163,UCF Men B,UCF M,17,149,Florida State M 'B',2.0,Florida State M,35,Friendlies,2013,2.0,2.0,1500,1500,0,-18
524,2013-02-09,1,13,,2.0,126,Boca Raton RFC  DII ,Boca Raton,3,96,Miami Rugby,2.0,Miami Rugby FC,49,Friendlies,2013,2.0,2.0,1500,1500,0,-46
446,2013-02-09,2,20,Men,1.0,206,Tennessee,Out of State,42,204,UF-M 2012/13,1.0,UF Men,24,2013 SCRC Competition,2013,1.0,1.0,1500,1500,0,18
455,2013-02-09,2,17,Men,2.0,138,FAU-W,FAU Rugby W,32,139,USF-W,2.0,USF - W,20,2013 USA Rugby Colleg. Women,2013,2.0,2.0,1500,1500,0,12
462,2013-02-09,2,15,Men,4.0,215,Naples  'A'  HS,Hammerhead Youth Rugby,62,214,Miami Rugby U19,4.0,Miami Rugby Youth,3,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,59
461,2013-02-09,2,15,Men,4.0,218,Deltona U19,Deltona Rugby,22,216,Trojans HS,4.0,Trojan U19,41,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,-19
460,2013-02-09,2,15,Men,4.0,213,Daytona U19,Daytona U19,50,217,Weston U19,4.0,Weston U19,12,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,38
545,2013-02-09,5,9,College Women,2.0,44,Orlando ,Orlando RFC,36,50,Miami Tridents,2.0,Miami Tridents,14,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,22
464,2013-02-16,2,15,Men,4.0,214,Miami Rugby U19,Miami Rugby Youth,58,217,Weston U19,4.0,Weston U19,12,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,46
447,2013-02-16,2,20,Men,1.0,204,UF-M 2012/13,UF Men,78,207,Kentucky,1.0,Out of State,7,2013 SCRC Competition,2013,1.0,1.0,1500,1500,0,71
488,2013-02-16,2,15,Men,4.0,223,Estero U19,Estero Spartans RFC,0,224,Key West  U19,4.0,Key West  Rugby,15,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,-15
500,2013-02-16,2,17,Men,2.0,184,UF W,UF Women,23,185,FSU W,2.0,Florida State W,19,2013 USA Rugby Colleg. Women,2013,2.0,2.0,1500,1500,0,4
570,2013-02-16,1,13,,4.0,211,Boca Raton U16,Boca Raton Juniors,12,212,Miami Rugby U16,4.0,Miami Rugby Youth,20,Friendlies,2013,4.0,4.0,1500,1500,0,-8
560,2013-02-16,5,9,College Women,2.0,46,Ft. Lauderdale,Ft. Lauderdale,26,44,Orlando ,2.0,Orlando RFC,19,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,7
438,2013-02-16,2,17,Men,2.0,141,FIU-W,FIU W,68,139,USF-W,2.0,USF - W,5,2013 USA Rugby Colleg. Women,2013,2.0,2.0,1500,1500,0,63
557,2013-02-16,5,9,College Women,2.0,41,Daytona,Daytona M,25,49,Naples Men,2.0,Hammerheads,30,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,-5
315,2013-02-16,2,16,Men,2.0,132,UNF-M,UNF RFC,20,134,FGCU-M,2.0,FGCU,0,2013 Men's NSCRO Championship,2013,2.0,2.0,1500,1500,0,20
435,2013-02-16,2,17,Men,2.0,186,UCF-W,UCF W,49,187,GSU W,2.0,Out of State,5,2013 USA Rugby Colleg. Women,2013,2.0,2.0,1500,1500,0,44
298,2013-02-16,2,14,Men,3.0,79,Gainesville,Gainesville Hogs,22,119,Brevard,3.0,Brevard,7,Florida Men Division III,2013,3.0,3.0,1500,1500,0,15
297,2013-02-16,2,14,Men,3.0,86,Palm Beach,Palm Beach,59,84,Treasure Coast,3.0,Treasure Coast Armada,10,Florida Men Division III,2013,3.0,3.0,1500,1500,0,49
465,2013-02-16,2,15,Men,4.0,216,Trojans HS,Trojan U19,12,219,Orlando U19,4.0,Orlando RFC,0,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,12
559,2013-02-16,5,9,College Women,2.0,50,Miami Tridents,Miami Tridents,19,43,Tampa Krewe,2.0,Tampa Krewe,23,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,-4
466,2013-02-16,2,15,Men,4.0,218,Deltona U19,Deltona Rugby,19,213,Daytona U19,4.0,Daytona U19,32,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,-13
519,2013-02-17,2,16,Men,2.0,132,UNF-M,UNF RFC,79,135,UM-M,2.0,UM Men,0,2013 Men's NSCRO Championship,2013,2.0,2.0,1500,1500,0,79
274,2013-02-22,1,13,,2.0,90,UM-M,UM Men,14,165,Univ. of Miami Alumni,2.0,UM Men,24,Friendlies,2013,2.0,2.0,1500,1500,0,-10
320,2013-02-23,2,16,Men,2.0,175,Ave Maria,Ave Maria,18,132,UNF-M,2.0,UNF RFC,27,2013 Men's NSCRO Championship,2013,2.0,2.0,1500,1500,0,-9
342,2013-02-23,2,18,Men,2.0,181,FAU M,FAU Rugby Men,0,182,Florida State,2.0,Florida State M,20,2013 SIRC - Spring,2013,2.0,2.0,1500,1500,0,-20
343,2013-02-23,2,18,Men,2.0,183,USF-M,USF M,3,180,UCF-M,2.0,UCF M,39,2013 SIRC - Spring,2013,2.0,2.0,1500,1500,0,-36
439,2013-02-23,2,17,Men,2.0,186,UCF-W,UCF W,27,184,UF W,2.0,UF Women,24,2013 USA Rugby Colleg. Women,2013,2.0,2.0,1500,1500,0,3
448,2013-02-23,2,20,Men,1.0,208,Vanderbilt,Out of State,15,204,UF-M 2012/13,1.0,UF Men,21,2013 SCRC Competition,2013,1.0,1.0,1500,1500,0,-6
299,2013-03-02,2,14,Men,3.0,169,Indian River,Indian River Raptors,19,119,Brevard,3.0,Brevard,92,Florida Men Division III,2013,3.0,3.0,1500,1500,0,-73
444,2013-03-02,2,17,Men,2.0,139,USF-W,USF - W,37,140,Eckerd -W,2.0,Eckerd Rugby W,10,2013 USA Rugby Colleg. Women,2013,2.0,2.0,1500,1500,0,27
563,2013-03-02,5,9,College Women,2.0,41,Daytona,Daytona M,38,46,Ft. Lauderdale,2.0,Ft. Lauderdale,32,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,6
562,2013-03-02,5,9,College Women,2.0,49,Naples Men,Hammerheads,69,44,Orlando ,2.0,Orlando RFC,41,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,28
561,2013-03-02,5,9,College Women,2.0,43,Tampa Krewe,Tampa Krewe,5,47,Boca Raton,2.0,Boca Raton,41,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,-36
567,2013-03-02,2,15,Men,4.0,222,Naples 'B' HS ,Hammerhead Youth Rugby,26,220,Cape Pirates U19,4.0,Cape Pirates,7,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,19
491,2013-03-02,2,15,Men,4.0,223,Estero U19,Estero Spartans RFC,0,221,Boca Raton U19,4.0,Boca Raton Juniors,15,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,-15
543,2013-03-02,2,14,Men,3.0,120,Sarasota,Sarasota,15,84,Treasure Coast,3.0,Treasure Coast Armada,0,Florida Men Division III,2013,3.0,3.0,1500,1500,0,15
300,2013-03-02,2,14,Men,3.0,86,Palm Beach,Palm Beach,15,79,Gainesville,3.0,Gainesville Hogs,20,Florida Men Division III,2013,3.0,3.0,1500,1500,0,-5
470,2013-03-02,2,15,Men,4.0,213,Daytona U19,Daytona U19,10,215,Naples  'A'  HS,4.0,Hammerhead Youth Rugby,34,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,-24
469,2013-03-02,2,15,Men,4.0,219,Orlando U19,Orlando RFC,5,214,Miami Rugby U19,4.0,Miami Rugby Youth,12,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,-7
468,2013-03-02,2,15,Men,4.0,218,Deltona U19,Deltona Rugby,48,217,Weston U19,4.0,Weston U19,0,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,48
575,2013-03-02,5,9,College Women,2.0,42,Jacksonville,Jacksonville M,28,48,Miami Rugby,2.0,Miami Rugby FC,15,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,13
578,2013-03-09,5,9,College Women,2.0,47,Boca Raton,Boca Raton,76,44,Orlando ,2.0,Orlando RFC,12,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,64
579,2013-03-09,5,9,College Women,2.0,50,Miami Tridents,Miami Tridents,34,41,Daytona,2.0,Daytona M,14,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,20
301,2013-03-09,2,14,Men,3.0,84,Treasure Coast,Treasure Coast Armada,72,169,Indian River,3.0,Indian River Raptors,12,Florida Men Division III,2013,3.0,3.0,1500,1500,0,60
577,2013-03-09,5,9,College Women,2.0,49,Naples Men,Hammerheads,47,43,Tampa Krewe,2.0,Tampa Krewe,19,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,28
473,2013-03-15,2,15,Men,4.0,219,Orlando U19,Orlando RFC,20,218,Deltona U19,4.0,Deltona Rugby,14,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,6
474,2013-03-16,2,15,Men,4.0,216,Trojans HS,Trojan U19,24,214,Miami Rugby U19,4.0,Miami Rugby Youth,6,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,18
493,2013-03-16,2,15,Men,4.0,220,Cape Pirates U19,Cape Pirates,15,223,Estero U19,4.0,Estero Spartans RFC,0,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,15
494,2013-03-16,2,15,Men,4.0,221,Boca Raton U19,Boca Raton Juniors,15,224,Key West  U19,4.0,Key West  Rugby,0,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,15
583,2013-03-16,6,9,HS Boys,2.0,49,Naples Men,Hammerheads,32,47,Boca Raton,2.0,Boca Raton,21,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,11
585,2013-03-16,1,13,,2.0,109,Gulf Coast W,FGCU Women,5,113,FAU-W,2.0,FAU Rugby W,37,Friendlies,2013,2.0,2.0,1500,1500,0,-32
472,2013-03-17,2,15,Men,4.0,217,Weston U19,Weston U19,0,215,Naples  'A'  HS,4.0,Hammerhead Youth Rugby,43,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,-43
590,2013-03-23,6,9,HS Boys,2.0,43,Tampa Krewe,Tampa Krewe,25,47,Boca Raton,2.0,Boca Raton,23,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,2
344,2013-03-23,2,18,Men,2.0,182,Florida State,Florida State M,22,180,UCF-M,2.0,UCF M,43,2013 SIRC - Spring,2013,2.0,2.0,1500,1500,0,-21
568,2013-03-30,2,15,Men,4.0,224,Key West  U19,Key West  Rugby,15,222,Naples 'B' HS ,4.0,Hammerhead Youth Rugby,0,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,15
589,2013-03-30,4,9,College Men,2.0,49,Naples Men,Hammerheads,33,43,Tampa Krewe,2.0,Tampa Krewe,35,2012/2013 FRU Mens Div II,2013,2.0,2.0,1500,1500,0,-2
347,2013-03-30,2,18,Men,2.0,183,USF-M,USF M,17,182,Florida State,2.0,Florida State M,55,2013 SIRC - Spring,2013,2.0,2.0,1500,1500,0,-38
586,2013-03-30,1,13,,4.0,212,Miami Rugby U16,Miami Rugby Youth,24,229,Penyrheol School ,4.0,Out of State,36,Friendlies,2013,4.0,4.0,1500,1500,0,-12
588,2013-03-30,1,13,,2.0,94,FIU-M,FIU M,39,231,FIU Alumni,4.0,FIU M,45,Friendlies,2013,2.0,4.0,1500,1500,0,-6
582,2013-04-06,2,15,Men,4.0,224,Key West  U19,Key West  Rugby,0,220,Cape Pirates U19,4.0,Cape Pirates,15,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,-15
450,2013-04-06,2,20,Men,1.0,204,UF-M 2012/13,UF Men,78,210,Georgia,1.0,Out of State,0,2013 SCRC Competition,2013,1.0,1.0,1500,1500,0,78
496,2013-04-06,2,15,Men,4.0,221,Boca Raton U19,Boca Raton Juniors,22,222,Naples 'B' HS ,4.0,Hammerhead Youth Rugby,19,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,3
476,2013-04-06,2,15,Men,4.0,213,Daytona U19,Daytona U19,5,216,Trojans HS,4.0,Trojan U19,24,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,-19
477,2013-04-06,2,15,Men,4.0,214,Miami Rugby U19,Miami Rugby Youth,59,218,Deltona U19,4.0,Deltona Rugby,14,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,45
478,2013-04-06,2,15,Men,4.0,215,Naples  'A'  HS,Hammerhead Youth Rugby,86,219,Orlando U19,4.0,Orlando RFC,10,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,76
597,2013-04-13,3,22,Women,3.0,236,Palm Beach,Palm Beach,38,240,Charleston 'B',3.0,Rugby in Florida,14,USA Rugby South DIII,2013,3.0,3.0,1500,1500,0,24
595,2013-04-13,3,22,Women,3.0,239,Hilton Head Island RFC,Out of State,25,235,Brevard,3.0,Brevard,8,USA Rugby South DIII,2013,3.0,3.0,1500,1500,0,17
482,2013-04-13,2,15,Men,4.0,214,Miami Rugby U19,Miami Rugby Youth,27,213,Daytona U19,4.0,Daytona U19,8,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,19
593,2013-04-13,3,21,Women,2.0,238,Atlanta Old White,Out of State,61,233,Boca Raton,2.0,Boca Raton,26,USA Rugby South Div II,2013,2.0,2.0,1500,1500,0,35
480,2013-04-13,2,15,Men,4.0,217,Weston U19,Weston U19,7,219,Orlando U19,4.0,Orlando RFC,54,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,-47
598,2013-04-20,6,15,HS Boys,4.0,215,Naples  'A'  HS,Hammerhead Youth Rugby,24,219,Orlando U19,4.0,Orlando RFC,21,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,3
599,2013-04-20,6,15,HS Boys,4.0,216,Trojans HS,Trojan U19,17,214,Miami Rugby U19,4.0,Miami Rugby Youth,14,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,3
600,2013-04-20,6,15,HS Boys,4.0,220,Cape Pirates U19,Cape Pirates,43,221,Boca Raton U19,4.0,Boca Raton Juniors,15,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,28
607,2013-04-27,6,22,HS Boys,3.0,245,Charlotte Rugby Club,Out of State,5,239,Hilton Head Island RFC,3.0,Out of State,19,USA Rugby South DIII,2013,3.0,3.0,1500,1500,0,-14
604,2013-04-27,6,21,HS Boys,2.0,232,Naples Men,Hammerheads,25,243,Little Rock Stormers RC,2.0,Out of State,21,USA Rugby South Div II,2013,2.0,2.0,1500,1500,0,4
606,2013-04-27,6,22,HS Boys,3.0,236,Palm Beach,Palm Beach,34,244,Montgomery Yellow Hammers RFC,3.0,Out of State,37,USA Rugby South DIII,2013,3.0,3.0,1500,1500,0,-3
602,2013-04-27,4,15,College Men,4.0,216,Trojans HS,Trojan U19,3,215,Naples  'A'  HS,4.0,Hammerhead Youth Rugby,10,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,-7
601,2013-04-27,4,15,College Men,4.0,220,Cape Pirates U19,Cape Pirates,17,222,Naples 'B' HS ,4.0,Hammerhead Youth Rugby,12,2013 FYRU HS Boys Championship ,2013,4.0,4.0,1500,1500,0,5
603,2013-04-27,6,21,HS Boys,2.0,242,Chattanooga RFC,Out of State,0,238,Atlanta Old White,2.0,Out of State,35,USA Rugby South Div II,2013,2.0,2.0,1500,1500,0,-35
609,2013-04-28,4,22,College Men,3.0,244,Montgomery Yellow Hammers RFC,Out of State,22,239,Hilton Head Island RFC,3.0,Out of State,7,USA Rugby South DIII,2013,3.0,3.0,1500,1500,0,15
608,2013-04-29,2,21,Men,2.0,232,Naples Men,Hammerheads,19,238,Atlanta Old White,2.0,Out of State,23,USA Rugby South Div II,2013,2.0,2.0,1500,1500,0,-4
611,2013-05-18,1,13,,4.0,248,Jacksonville Axemen,Rugby Club,35,249,Florida Select Side,4.0,Rugby Club,3,Friendlies,2013,4.0,4.0,1500,1500,0,32
612,2013-05-18,3,21,Women,2.0,232,Naples Men,Hammerheads,0,250,Wisconsin,2.0,Out of State,47,USA Rugby South Div II,2013,2.0,2.0,1500,1500,0,-47
613,2013-06-29,1,13,,4.0,251,South Florida Select Side U16s,Rugby in Florida,17,254,North Florida Select Side U16s,4.0,Rugby in Florida,58,Friendlies,2013,4.0,4.0,1500,1500,0,-41
614,2013-06-29,1,13,,4.0,252,South Florida Select Side HS,Rugby in Florida,17,253,North Florida Select Side HS,4.0,Rugby in Florida,31,Friendlies,2013,4.0,4.0,1500,1500,0,-14
615,2013-07-11,1,13,,4.0,230,Cape Pirates U19,Cape Pirates,0,255,U19 Harton College,4.0,Out of State,52,Friendlies,2013,4.0,4.0,1500,1500,0,-52
616,2013-07-27,1,13,,4.0,256,Weston U16,Weston Youth,22,257,Croesyceiliog  School,4.0,Out of State,44,Friendlies,2013,4.0,4.0,1500,1500,0,-22
774,2013-09-07,1,27,,1.0,293,USF,USF M,17,311,Tampa Krewe,2.0,Tampa Krewe,22,Friendly Games 2013-14,2014,1.0,2.0,1500,1500,0,-5
773,2013-09-07,1,27,,2.0,296,Jacksonville W,Jacksonville W,58,310,FSU W,1.0,Florida State W,0,Friendly Games 2013-14,2014,2.0,1.0,1500,1500,0,58
772,2013-09-07,1,27,,1.0,308,FIU,FIU M,12,309,FAU,2.0,FAU Rugby Men,49,Friendly Games 2013-14,2014,1.0,2.0,1500,1500,0,-37
790,2013-09-14,1,27,,2.0,305,Miami Rugby,Miami Rugby FC,40,308,FIU,1.0,FIU M,10,Friendly Games 2013-14,2014,2.0,1.0,1500,1500,0,30
796,2013-09-14,1,27,,2.0,309,FAU,FAU Rugby Men,45,325,UM,2.0,UM Men,10,Friendly Games 2013-14,2014,2.0,2.0,1500,1500,0,35
806,2013-09-14,1,27,,1.0,336,UF 'B',UF Men,33,335,UNF 'B',1.0,UNF RFC,22,Friendly Games 2013-14,2014,1.0,1.0,1500,1500,0,11
673,2013-09-14,1,27,,1.0,293,USF,USF M,8,292,Gainesville,3.0,Gainesville Hogs,32,Friendly Games 2013-14,2014,1.0,3.0,1500,1500,0,-24
679,2013-09-14,2,29,Men,2.0,303,UNF,UNF RFC,0,301,UCF,1.0,UCF M,22,2013 Men's Collegiate Florida Cup ,2014,2.0,1.0,1500,1500,0,-22
763,2013-09-20,2,29,Men,1.0,307,U of Florida,UF Men,35,303,UNF,2.0,UNF RFC,0,2013 Men's Collegiate Florida Cup ,2014,1.0,2.0,1500,1500,0,35
791,2013-09-20,1,27,,1.0,323,FSU,Florida State M,23,322,Tallahassee RFC,3.0,Tallahassee RFC,10,Friendly Games 2013-14,2014,1.0,3.0,1500,1500,0,13
680,2013-09-21,2,29,Men,1.0,298,USF,USF M,7,300,FIU,1.0,FIU M,32,2013 Men's Collegiate Florida Cup ,2014,1.0,1.0,1500,1500,0,-25
677,2013-09-21,1,27,,3.0,292,Gainesville,Gainesville Hogs,34,294,Orlando,2.0,Orlando RFC,28,Friendly Games 2013-14,2014,3.0,2.0,1500,1500,0,6
804,2013-09-21,2,27,Men,2.0,306,Miami Tridents,Miami Tridents,40,325,UM,2.0,UM Men,0,Friendly Games 2013-14,2014,2.0,2.0,1500,1500,0,40
800,2013-09-21,1,27,,2.0,330,USF 'B',USF M,17,329,FIU 'B',2.0,FIU M,14,Friendly Games 2013-14,2014,2.0,2.0,1500,1500,0,3
799,2013-09-21,1,27,,1.0,328,UCF 'B',UCF M,12,327,FAU 'B',1.0,FAU Rugby Men,7,Friendly Games 2013-14,2014,1.0,1.0,1500,1500,0,5
783,2013-09-21,1,27,,2.0,288,FGCU W 2014,FGCU Women,34,319,UM W 2014,2.0,UM Women,10,Friendly Games 2013-14,2014,2.0,2.0,1500,1500,0,24
775,2013-09-21,1,27,,2.0,291,FIU  W 2014,FIU W,24,312,UCF  W,1.0,UCF W,41,Friendly Games 2013-14,2014,2.0,1.0,1500,1500,0,-17
784,2013-09-21,1,27,,2.0,288,FGCU W 2014,FGCU Women,5,289,USF W 2014,2.0,USF - W,62,Friendly Games 2013-14,2014,2.0,2.0,1500,1500,0,-57
681,2013-09-21,2,29,Men,1.0,301,UCF,UCF M,36,299,FAU,2.0,FAU Rugby Men,10,2013 Men's Collegiate Florida Cup ,2014,1.0,2.0,1500,1500,0,26
779,2013-09-21,1,27,,2.0,317,Ave Maria,Ave Maria,28,318,FGCU,2.0,FGCU,12,Friendly Games 2013-14,2014,2.0,2.0,1500,1500,0,16
798,2013-09-21,1,27,,2.0,315,Eckerd,Eckerd Rugby M,0,316,Sarasota,3.0,Sarasota,30,Friendly Games 2013-14,2014,2.0,3.0,1500,1500,0,-30
792,2013-09-28,1,27,,3.0,292,Gainesville,Gainesville Hogs,45,324,Jacksonville,2.0,Jacksonville M,45,Friendly Games 2013-14,2014,3.0,2.0,1500,1500,0,0
776,2013-09-28,1,27,,4.0,314,South Florida Old Boys,Rugby Club,20,313,KwaZulu Nata,4.0,Out of State,25,Friendly Games 2013-14,2014,4.0,4.0,1500,1500,0,-5
817,2013-09-28,1,27,,3.0,321,Brevard,Brevard,0,294,Orlando,2.0,Orlando RFC,66,Friendly Games 2013-14,2014,3.0,2.0,1500,1500,0,-66
807,2013-09-28,1,27,,2.0,295,Fort Miami,Fort Miami,59,291,FIU  W 2014,2.0,FIU W,0,Friendly Games 2013-14,2014,2.0,2.0,1500,1500,0,59
808,2013-09-28,1,27,,1.0,327,FAU 'B',FAU Rugby Men,33,329,FIU 'B',2.0,FIU M,20,Friendly Games 2013-14,2014,1.0,2.0,1500,1500,0,13
810,2013-09-28,1,27,,2.0,330,USF 'B',USF M,0,338,UM 'B',1.0,UM Men,29,Friendly Games 2013-14,2014,2.0,1.0,1500,1500,0,-29
685,2013-09-28,2,29,Men,2.0,299,FAU,FAU Rugby Men,22,300,FIU,1.0,FIU M,10,2013 Men's Collegiate Florida Cup ,2014,2.0,1.0,1500,1500,0,12
686,2013-09-28,2,29,Men,1.0,298,USF,USF M,34,302,UM,2.0,UM Men,7,2013 Men's Collegiate Florida Cup ,2014,1.0,2.0,1500,1500,0,27
812,2013-09-28,1,27,,2.0,311,Tampa Krewe,Tampa Krewe,7,316,Sarasota,3.0,Sarasota,18,Friendly Games 2013-14,2014,2.0,3.0,1500,1500,0,-11
805,2013-09-28,1,27,,3.0,322,Tallahassee RFC,Tallahassee RFC,24,334, Old White,4.0,Out of State,31,Friendly Games 2013-14,2014,3.0,4.0,1500,1500,0,-7
819,2013-10-05,1,27,,1.0,328,UCF 'B',UCF M,27,338,UM 'B',1.0,UM Men,5,Friendly Games 2013-14,2014,1.0,1.0,1500,1500,0,22
789,2013-10-05,1,27,,3.0,320,Palm Beach,Palm Beach,76,321,Brevard,3.0,Brevard,0,Friendly Games 2013-14,2014,3.0,3.0,1500,1500,0,76
765,2013-10-05,2,29,Men,1.0,300,FIU,FIU M,24,307,U of Florida,1.0,UF Men,29,2013 Men's Collegiate Florida Cup ,2014,1.0,1.0,1500,1500,0,-5
762,2013-10-05,2,27,Men,2.0,306,Miami Tridents,Miami Tridents,43,305,Miami Rugby,2.0,Miami Rugby FC,29,Friendly Games 2013-14,2014,2.0,2.0,1500,1500,0,14
816,2013-10-05,1,27,,2.0,309,FAU,FAU Rugby Men,26,340,FAU Alumni Rugby,4.0,FAU Rugby Men,44,Friendly Games 2013-14,2014,2.0,4.0,1500,1500,0,-18
688,2013-10-05,2,29,Men,2.0,303,UNF,UNF RFC,17,298,USF,1.0,USF M,7,2013 Men's Collegiate Florida Cup ,2014,2.0,1.0,1500,1500,0,10
689,2013-10-05,2,29,Men,1.0,301,UCF,UCF M,119,302,UM,2.0,UM Men,3,2013 Men's Collegiate Florida Cup ,2014,1.0,2.0,1500,1500,0,116
661,2013-10-05,2,25,Men,1.0,278,UCF  W,UCF W,14,276,UF W,1.0,UF Women,32,College Women's D1 Florida Cup (Fall),2014,1.0,1.0,1500,1500,0,-18
666,2013-10-05,2,26,Men,2.0,279,FAU W 2014,FAU Rugby W,22,281,UM W 2014,2.0,UM Women,20,College Women's D2 Florida Cup (Fall),2014,2.0,2.0,1500,1500,0,2
